,OverallRating,pros
6610,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6611,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6612,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6613,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6614,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6615,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6616,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6617,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6618,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6619,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6620,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6621,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' Respect ' , ' Salesforce ' , ' care ' , ' abt ' , ' employee ' , ' Agile ' , ' ] ' ]"
6622,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6623,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6624,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6625,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6626,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6627,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
6628,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
6629,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6630,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6631,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6632,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6633,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6634,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6635,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6636,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6637,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6638,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6639,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6640,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6641,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6642,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6643,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6644,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6645,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6646,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6647,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6648,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6649,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6650,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6651,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6652,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6653,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6654,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6655,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6656,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6657,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6658,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6659,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6660,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6661,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6662,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6663,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6664,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6665,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6666,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6667,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6668,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6669,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6670,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6671,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6672,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6673,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6674,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6675,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6676,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6677,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6678,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6679,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6680,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6681,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6682,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6683,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6684,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6685,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6686,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6687,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6688,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6689,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6690,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6691,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6692,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6693,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6694,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6695,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6696,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6697,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6698,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6699,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6700,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6701,5.0,"[ ' [ ' , ' Excellent ' , ' company ' , ' work ' , ' benefit ' , ' great ' , ' people ' , ' great ' , ' ] ' ]"
6702,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6703,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6704,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6705,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6706,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6707,5.0,"[ ' [ ' , ' Theres ' , ' room ' , ' jerk ' , ' environment ' , ' positivity ' , ' learning ' , ' celebrating ' , ' success ' , ' weed ' , ' bad ' , ' behavior ' , ' actor ' , ' ] ' ]"
6708,5.0,"[ ' [ ' , ' Love ' , ' great ' , ' talent ' , ' ] ' ]"
6709,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6710,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6711,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6712,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6713,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6714,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6715,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6716,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6717,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6718,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6719,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6720,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6721,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6722,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6723,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6724,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6725,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6726,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6727,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6728,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6729,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6730,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6731,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6732,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6733,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6734,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6735,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6736,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6737,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6738,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6739,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6740,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6741,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6742,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
6743,5.0,"[ ' [ ' , ' Company ' , ' really ' , ' great ' , ' working ' , ' culture ' , ' also ' , ' amazing ' , ' ] ' ]"
6744,5.0,"[ ' [ ' , ' PTO ' , ' Salary ' , ' Culture ' , ' CEO ' , ' Character ' , ' ] ' ]"
6745,5.0,"[ ' [ ' , ' Good ' , ' place ' , ' work ' , ' treat ' , ' well ' , ' ] ' ]"
6746,5.0,"[ ' [ ' , ' Lots ' , ' career ' , ' development ' , ' learning ' , ' opportunity ' , ' ] ' ]"
6747,5.0,"[ ' [ ' , ' Sales ' , ' Training ' , ' Compensation ' , ' WorkLife ' , ' Balance ' , ' Management ' , ' ] ' ]"
6748,5.0,"[ ' [ ' , ' Great ' , ' experience ' , ' would ' , ' work ' , ' ] ' ]"
6749,5.0,"[ ' [ ' , ' Work ' , ' life ' , ' balance ' , ' amazing ' , ' work ' , ' hard ' , ' ] ' ]"
6750,5.0,"[ ' [ ' , ' Unparalleled ' , ' team ' , ' benefit ' , ' overall ' , ' company ' , ' culture ' , ' Tons ' , ' room ' , ' upward ' , ' mobilitygrowth ' , ' Worklife ' , ' balance ' , ' overall ' , ' flexibility ' , ' Leadership ' , ' actually ' , ' care ' , ' wellbeing ' , ' taking ' , ' care ' , ' employee ' , ' ] ' ]"
6751,5.0,"[ ' [ ' , ' great ' , ' work ' , ' ] ' ]"
6752,3.0,"[ ' [ ' , ' Benefits ' , ' top ' , ' notch ' , ' Perks ' , ' tower ' , ' holiday ' , ' party ' , ' impressive ' , ' Sales ' , ' tactic ' , ' strategy ' , ' great ' , ' growth ' , ' even ' , ' experienced ' , ' rep ' , ' Youll ' , ' meet ' , ' talented ' , ' sale ' , ' rep ' , ' wide ' , ' variance ' , ' style ' , ' ESPP ' , ' generous ' , ' maternitypaternity ' , ' leave ' , ' Although ' , ' affect ' , ' likelihood ' , ' promoted ' , ' ] ' ]"
